DEPARTAMENTO,PROVINCIA,DISTRITO,ANIO,MES,TIPO_PRUEBA,CANTIDAD_PRUEBAS
LAMBAYEQUE,CHICLAYO,LAGUNAS,2021,5,PR,5
LAMBAYEQUE,CHICLAYO,LAGUNAS,2021,6,PR,4
LAMBAYEQUE,CHICLAYO,LAGUNAS,2021,6,AG,5
LAMBAYEQUE,CHICLAYO,LAGUNAS,2021,7,PR,1
LAMBAYEQUE,CHICLAYO,LAGUNAS,2021,8,PR,4
LAMBAYEQUE,CHICLAYO,LAGUNAS,2021,9,AG,2
LAMBAYEQUE,CHICLAYO,LAGUNAS,2021,10,PR,1
LAMBAYEQUE,CHICLAYO,LAGUNAS,2021,11,AG,2
LAMBAYEQUE,CHICLAYO,LAGUNAS,2021,12,AG,2
LAMBAYEQUE,CHICLAYO,MONSEFU,2020,4,PCR,3
LAMBAYEQUE,CHICLAYO,MONSEFU,2020,4,PR,70
LAMBAYEQUE,CHICLAYO,MONSEFU,2020,5,PR,216
LAMBAYEQUE,CHICLAYO,MONSEFU,2020,5,PCR,1
LAMBAYEQUE,CHICLAYO,MONSEFU,2020,6,PR,189
LAMBAYEQUE,CHICLAYO,MONSEFU,2020,7,PR,58
LAMBAYEQUE,CHICLAYO,MONSEFU,2020,8,PR,58
LAMBAYEQUE,CHICLAYO,MONSEFU,2020,9,PR,86
LAMBAYEQUE,CHICLAYO,MONSEFU,2020,10,PR,80
LAMBAYEQUE,CHICLAYO,MONSEFU,2020,11,PR,37
LAMBAYEQUE,CHICLAYO,MONSEFU,2020,11,PCR,1
LAMBAYEQUE,CHICLAYO,MONSEFU,2020,12,PCR,1
LAMBAYEQUE,CHICLAYO,MONSEFU,2020,12,PR,37
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,1,PR,16
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,1,AG,1
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,1,PCR,16
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,2,PR,12
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,2,PCR,17
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,2,AG,2
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,3,AG,47
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,3,PR,53
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,3,PCR,32
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,4,PCR,36
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,4,AG,85
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,4,PR,49
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,5,PR,10
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,5,AG,45
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,5,PCR,5
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,6,AG,15
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,6,PR,3
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,7,PCR,1
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,7,PR,11
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,7,AG,15
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,8,AG,13
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,8,PCR,2
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,8,PR,12
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,9,AG,8
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,9,PCR,13
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,9,PR,5
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,10,AG,5
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,10,PCR,23
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,11,PCR,15
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,11,AG,11
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,12,AG,19
LAMBAYEQUE,CHICLAYO,MONSEFU,2021,12,PCR,19
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2020,4,PR,1
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2020,5,PR,3
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2020,6,PR,2
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2020,7,PR,3
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2020,8,PR,5
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2020,9,PR,10
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2020,10,PR,2
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2020,11,PR,42
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2020,12,PR,48
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,1,PR,1
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,2,PCR,2
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,2,PR,8
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,3,PR,5
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,4,PCR,12
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,4,PR,12
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,4,AG,5
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,5,AG,10
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,5,PR,2
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,6,AG,3
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,6,PR,1
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,7,PR,1
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,7,AG,1
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,9,AG,1
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,11,AG,1
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,2021,12,AG,8
LAMBAYEQUE,CHICLAYO,OYOTUN,2020,5,PR,31
LAMBAYEQUE,CHICLAYO,OYOTUN,2020,6,PR,32
LAMBAYEQUE,CHICLAYO,OYOTUN,2020,7,PCR,1
LAMBAYEQUE,CHICLAYO,OYOTUN,2020,7,PR,14
LAMBAYEQUE,CHICLAYO,OYOTUN,2020,8,PR,55
LAMBAYEQUE,CHICLAYO,OYOTUN,2020,9,PR,20
LAMBAYEQUE,CHICLAYO,OYOTUN,2020,10,PR,4
LAMBAYEQUE,CHICLAYO,OYOTUN,2020,11,PR,30
LAMBAYEQUE,CHICLAYO,OYOTUN,2020,12,PR,7
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,1,AG,2
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,1,PR,2
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,1,PCR,1
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,2,PR,2
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,2,PCR,8
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,2,AG,2
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,3,AG,19
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,3,PCR,13
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,3,PR,5
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,4,PCR,16
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,4,PR,1
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,4,AG,83
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,5,AG,40
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,5,PR,3
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,6,PR,3
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,6,AG,4
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,7,AG,3
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,7,PR,1
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,9,PCR,1
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,9,PR,1
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,9,AG,3
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,10,PCR,21
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,10,AG,17
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,10,PR,1
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,11,AG,1
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,11,PCR,1
LAMBAYEQUE,CHICLAYO,OYOTUN,2021,12,AG,4
LAMBAYEQUE,CHICLAYO,PATAPO,2020,4,PR,5
LAMBAYEQUE,CHICLAYO,PATAPO,2020,5,PCR,6
LAMBAYEQUE,CHICLAYO,PATAPO,2020,5,PR,67
LAMBAYEQUE,CHICLAYO,PATAPO,2020,6,PCR,6
LAMBAYEQUE,CHICLAYO,PATAPO,2020,6,PR,119
LAMBAYEQUE,CHICLAYO,PATAPO,2020,7,PR,67
LAMBAYEQUE,CHICLAYO,PATAPO,2020,7,PCR,2
LAMBAYEQUE,CHICLAYO,PATAPO,2020,8,PR,90
LAMBAYEQUE,CHICLAYO,PATAPO,2020,8,PCR,13
LAMBAYEQUE,CHICLAYO,PATAPO,2020,9,PR,43
LAMBAYEQUE,CHICLAYO,PATAPO,2020,9,PCR,2
LAMBAYEQUE,CHICLAYO,PATAPO,2020,10,PCR,9
LAMBAYEQUE,CHICLAYO,PATAPO,2020,10,PR,10
LAMBAYEQUE,CHICLAYO,PATAPO,2020,11,PR,9
LAMBAYEQUE,CHICLAYO,PATAPO,2020,12,PR,22
LAMBAYEQUE,CHICLAYO,PATAPO,2021,1,PCR,11
LAMBAYEQUE,CHICLAYO,PATAPO,2021,1,PR,7
LAMBAYEQUE,CHICLAYO,PATAPO,2021,2,PCR,25
LAMBAYEQUE,CHICLAYO,PATAPO,2021,2,PR,9
LAMBAYEQUE,CHICLAYO,PATAPO,2021,3,PCR,23
LAMBAYEQUE,CHICLAYO,PATAPO,2021,3,AG,22
LAMBAYEQUE,CHICLAYO,PATAPO,2021,3,PR,5
LAMBAYEQUE,CHICLAYO,PATAPO,2021,4,PR,3
LAMBAYEQUE,CHICLAYO,PATAPO,2021,4,AG,66
LAMBAYEQUE,CHICLAYO,PATAPO,2021,4,PCR,57
LAMBAYEQUE,CHICLAYO,PATAPO,2021,5,PR,10
LAMBAYEQUE,CHICLAYO,PATAPO,2021,5,PCR,20
LAMBAYEQUE,CHICLAYO,PATAPO,2021,5,AG,40
LAMBAYEQUE,CHICLAYO,PATAPO,2021,6,PCR,10
LAMBAYEQUE,CHICLAYO,PATAPO,2021,6,PR,6
LAMBAYEQUE,CHICLAYO,PATAPO,2021,6,AG,13
LAMBAYEQUE,CHICLAYO,PATAPO,2021,7,AG,14
LAMBAYEQUE,CHICLAYO,PATAPO,2021,7,PR,27
LAMBAYEQUE,CHICLAYO,PATAPO,2021,7,PCR,2
LAMBAYEQUE,CHICLAYO,PATAPO,2021,8,PCR,1
LAMBAYEQUE,CHICLAYO,PATAPO,2021,8,PR,5
LAMBAYEQUE,CHICLAYO,PATAPO,2021,8,AG,19
LAMBAYEQUE,CHICLAYO,PATAPO,2021,9,PCR,5
LAMBAYEQUE,CHICLAYO,PATAPO,2021,9,AG,4
LAMBAYEQUE,CHICLAYO,PATAPO,2021,10,AG,1
LAMBAYEQUE,CHICLAYO,PATAPO,2021,10,PCR,11
LAMBAYEQUE,CHICLAYO,PATAPO,2021,11,AG,6
LAMBAYEQUE,CHICLAYO,PATAPO,2021,11,PCR,3
LAMBAYEQUE,CHICLAYO,PATAPO,2021,12,PCR,5
LAMBAYEQUE,CHICLAYO,PATAPO,2021,12,AG,5
LAMBAYEQUE,CHICLAYO,PICSI,2020,4,PR,22
LAMBAYEQUE,CHICLAYO,PICSI,2020,5,PR,62
LAMBAYEQUE,CHICLAYO,PICSI,2020,5,PCR,5
LAMBAYEQUE,CHICLAYO,PICSI,2020,6,PR,41
LAMBAYEQUE,CHICLAYO,PICSI,2020,7,PR,25
LAMBAYEQUE,CHICLAYO,PICSI,2020,8,PR,37
LAMBAYEQUE,CHICLAYO,PICSI,2020,9,PR,37
LAMBAYEQUE,CHICLAYO,PICSI,2020,10,PR,22
LAMBAYEQUE,CHICLAYO,PICSI,2020,11,PR,14
LAMBAYEQUE,CHICLAYO,PICSI,2020,12,PR,36
LAMBAYEQUE,CHICLAYO,PICSI,2021,1,PR,9
LAMBAYEQUE,CHICLAYO,PICSI,2021,2,PCR,2
LAMBAYEQUE,CHICLAYO,PICSI,2021,2,PR,7
LAMBAYEQUE,CHICLAYO,PICSI,2021,2,AG,11
LAMBAYEQUE,CHICLAYO,PICSI,2021,3,PR,35
LAMBAYEQUE,CHICLAYO,PICSI,2021,3,AG,32
LAMBAYEQUE,CHICLAYO,PICSI,2021,3,PCR,2
LAMBAYEQUE,CHICLAYO,PICSI,2021,4,AG,35
LAMBAYEQUE,CHICLAYO,PICSI,2021,4,PCR,7
LAMBAYEQUE,CHICLAYO,PICSI,2021,4,PR,11
LAMBAYEQUE,CHICLAYO,PICSI,2021,5,AG,59
LAMBAYEQUE,CHICLAYO,PICSI,2021,5,PR,7
LAMBAYEQUE,CHICLAYO,PICSI,2021,6,AG,21
LAMBAYEQUE,CHICLAYO,PICSI,2021,6,PR,2
LAMBAYEQUE,CHICLAYO,PICSI,2021,7,PR,1
LAMBAYEQUE,CHICLAYO,PICSI,2021,7,AG,6
LAMBAYEQUE,CHICLAYO,PICSI,2021,8,PR,2
LAMBAYEQUE,CHICLAYO,PICSI,2021,8,AG,6
LAMBAYEQUE,CHICLAYO,PICSI,2021,9,AG,1
LAMBAYEQUE,CHICLAYO,PICSI,2021,10,AG,4
LAMBAYEQUE,CHICLAYO,PICSI,2021,10,PCR,1
LAMBAYEQUE,CHICLAYO,PICSI,2021,11,AG,1
LAMBAYEQUE,CHICLAYO,PICSI,2021,11,PCR,3
LAMBAYEQUE,CHICLAYO,PICSI,2021,12,AG,12
LAMBAYEQUE,CHICLAYO,PICSI,2021,12,PCR,4
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,3,PCR,1
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,4,PR,68
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,4,PCR,9
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,5,PR,131
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,5,PCR,2
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,6,PR,75
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,6,PCR,3
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,7,PR,68
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,8,PR,85
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,9,PCR,8
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,9,PR,99
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,10,PCR,11
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,10,PR,133
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,11,PCR,14
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,11,PR,26
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,12,PR,31
LAMBAYEQUE,CHICLAYO,PIMENTEL,2020,12,PCR,11
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,1,PCR,23
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,1,PR,72
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,1,AG,11
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,2,PR,24
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,2,PCR,25
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,2,AG,10
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,3,PR,34
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,3,AG,62
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,3,PCR,52
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,4,PR,39
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,4,PCR,86
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,4,AG,169
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,5,PR,15
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,5,PCR,36
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,5,AG,86
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,6,AG,33
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,6,PR,18
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,6,PCR,18
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,7,PCR,11
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,7,PR,11
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,7,AG,10
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,8,PR,1
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,8,AG,20
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,8,PCR,17
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,9,AG,7
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,9,PCR,9
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,9,PR,2
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,10,AG,18
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,10,PCR,34
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,11,AG,17
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,11,PCR,20
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,12,PCR,29
LAMBAYEQUE,CHICLAYO,PIMENTEL,2021,12,AG,26
LAMBAYEQUE,CHICLAYO,POMALCA,2020,4,PR,71
LAMBAYEQUE,CHICLAYO,POMALCA,2020,5,PR,103
LAMBAYEQUE,CHICLAYO,POMALCA,2020,6,PR,62
LAMBAYEQUE,CHICLAYO,POMALCA,2020,7,PR,82
LAMBAYEQUE,CHICLAYO,POMALCA,2020,8,PR,59
LAMBAYEQUE,CHICLAYO,POMALCA,2020,9,PR,49
LAMBAYEQUE,CHICLAYO,POMALCA,2020,10,PR,17
LAMBAYEQUE,CHICLAYO,POMALCA,2020,11,PR,5
LAMBAYEQUE,CHICLAYO,POMALCA,2020,12,PR,3
LAMBAYEQUE,CHICLAYO,POMALCA,2021,1,PR,16
LAMBAYEQUE,CHICLAYO,POMALCA,2021,2,PR,4
LAMBAYEQUE,CHICLAYO,POMALCA,2021,2,AG,6
LAMBAYEQUE,CHICLAYO,POMALCA,2021,3,AG,34
LAMBAYEQUE,CHICLAYO,POMALCA,2021,3,PR,7
LAMBAYEQUE,CHICLAYO,POMALCA,2021,4,AG,56
LAMBAYEQUE,CHICLAYO,POMALCA,2021,4,PR,9
LAMBAYEQUE,CHICLAYO,POMALCA,2021,5,PR,6
LAMBAYEQUE,CHICLAYO,POMALCA,2021,5,AG,24
LAMBAYEQUE,CHICLAYO,POMALCA,2021,6,AG,10
LAMBAYEQUE,CHICLAYO,POMALCA,2021,6,PR,3
LAMBAYEQUE,CHICLAYO,POMALCA,2021,7,AG,9
LAMBAYEQUE,CHICLAYO,POMALCA,2021,7,PR,9
LAMBAYEQUE,CHICLAYO,POMALCA,2021,8,AG,6
LAMBAYEQUE,CHICLAYO,POMALCA,2021,9,PR,1
LAMBAYEQUE,CHICLAYO,POMALCA,2021,9,AG,1
LAMBAYEQUE,CHICLAYO,POMALCA,2021,10,AG,3
LAMBAYEQUE,CHICLAYO,POMALCA,2021,10,PCR,3
LAMBAYEQUE,CHICLAYO,POMALCA,2021,11,AG,4
LAMBAYEQUE,CHICLAYO,POMALCA,2021,11,PCR,5
LAMBAYEQUE,CHICLAYO,POMALCA,2021,12,PCR,5
LAMBAYEQUE,CHICLAYO,POMALCA,2021,12,AG,5
LAMBAYEQUE,CHICLAYO,PUCALA,2020,4,PR,7
LAMBAYEQUE,CHICLAYO,PUCALA,2020,5,PR,13
LAMBAYEQUE,CHICLAYO,PUCALA,2020,6,PR,49
LAMBAYEQUE,CHICLAYO,PUCALA,2020,7,PR,27
LAMBAYEQUE,CHICLAYO,PUCALA,2020,8,PR,28
LAMBAYEQUE,CHICLAYO,PUCALA,2020,9,PR,14
LAMBAYEQUE,CHICLAYO,PUCALA,2020,10,PR,2
LAMBAYEQUE,CHICLAYO,PUCALA,2020,11,PR,14
LAMBAYEQUE,CHICLAYO,PUCALA,2020,12,PR,7
LAMBAYEQUE,CHICLAYO,PUCALA,2021,1,PR,6
LAMBAYEQUE,CHICLAYO,PUCALA,2021,2,PR,7
LAMBAYEQUE,CHICLAYO,PUCALA,2021,2,AG,1
LAMBAYEQUE,CHICLAYO,PUCALA,2021,3,AG,3
LAMBAYEQUE,CHICLAYO,PUCALA,2021,3,PR,4
LAMBAYEQUE,CHICLAYO,PUCALA,2021,4,PR,5
LAMBAYEQUE,CHICLAYO,PUCALA,2021,4,AG,37
LAMBAYEQUE,CHICLAYO,PUCALA,2021,5,PR,23
LAMBAYEQUE,CHICLAYO,PUCALA,2021,5,AG,9
LAMBAYEQUE,CHICLAYO,PUCALA,2021,6,PR,3
LAMBAYEQUE,CHICLAYO,PUCALA,2021,6,AG,3
LAMBAYEQUE,CHICLAYO,PUCALA,2021,7,AG,17
LAMBAYEQUE,CHICLAYO,PUCALA,2021,7,PR,17
LAMBAYEQUE,CHICLAYO,PUCALA,2021,8,PR,8
LAMBAYEQUE,CHICLAYO,PUCALA,2021,8,AG,5
LAMBAYEQUE,CHICLAYO,PUCALA,2021,9,AG,1
LAMBAYEQUE,CHICLAYO,PUCALA,2021,9,PR,14
LAMBAYEQUE,CHICLAYO,PUCALA,2021,10,AG,1
LAMBAYEQUE,CHICLAYO,PUCALA,2021,12,AG,6
LAMBAYEQUE,CHICLAYO,REQUE,2020,4,PR,19
LAMBAYEQUE,CHICLAYO,REQUE,2020,5,PR,28
LAMBAYEQUE,CHICLAYO,REQUE,2020,5,PCR,2
LAMBAYEQUE,CHICLAYO,REQUE,2020,6,PCR,6
LAMBAYEQUE,CHICLAYO,REQUE,2020,6,PR,40
LAMBAYEQUE,CHICLAYO,REQUE,2020,7,PCR,6
LAMBAYEQUE,CHICLAYO,REQUE,2020,7,PR,58
LAMBAYEQUE,CHICLAYO,REQUE,2020,8,PR,48
LAMBAYEQUE,CHICLAYO,REQUE,2020,8,PCR,11
LAMBAYEQUE,CHICLAYO,REQUE,2020,9,PCR,9
LAMBAYEQUE,CHICLAYO,REQUE,2020,9,PR,60
LAMBAYEQUE,CHICLAYO,REQUE,2020,10,PCR,35
LAMBAYEQUE,CHICLAYO,REQUE,2020,10,PR,8
LAMBAYEQUE,CHICLAYO,REQUE,2020,11,PR,10
LAMBAYEQUE,CHICLAYO,REQUE,2020,11,PCR,58
LAMBAYEQUE,CHICLAYO,REQUE,2020,12,PCR,29
LAMBAYEQUE,CHICLAYO,REQUE,2020,12,PR,6
LAMBAYEQUE,CHICLAYO,REQUE,2021,1,PR,3
LAMBAYEQUE,CHICLAYO,REQUE,2021,1,PCR,33
LAMBAYEQUE,CHICLAYO,REQUE,2021,2,PR,4
LAMBAYEQUE,CHICLAYO,REQUE,2021,2,PCR,34
LAMBAYEQUE,CHICLAYO,REQUE,2021,2,AG,2
LAMBAYEQUE,CHICLAYO,REQUE,2021,3,AG,44
LAMBAYEQUE,CHICLAYO,REQUE,2021,3,PCR,52
LAMBAYEQUE,CHICLAYO,REQUE,2021,3,PR,7
LAMBAYEQUE,CHICLAYO,REQUE,2021,4,PR,14
LAMBAYEQUE,CHICLAYO,REQUE,2021,4,PCR,76
LAMBAYEQUE,CHICLAYO,REQUE,2021,4,AG,52
LAMBAYEQUE,CHICLAYO,REQUE,2021,5,PR,9
LAMBAYEQUE,CHICLAYO,REQUE,2021,5,PCR,1
LAMBAYEQUE,CHICLAYO,REQUE,2021,5,AG,50
LAMBAYEQUE,CHICLAYO,REQUE,2021,6,PCR,1
LAMBAYEQUE,CHICLAYO,REQUE,2021,6,PR,3
LAMBAYEQUE,CHICLAYO,REQUE,2021,6,AG,23
LAMBAYEQUE,CHICLAYO,REQUE,2021,7,AG,7
LAMBAYEQUE,CHICLAYO,REQUE,2021,7,PR,17
LAMBAYEQUE,CHICLAYO,REQUE,2021,8,PR,9
LAMBAYEQUE,CHICLAYO,REQUE,2021,8,PCR,1
LAMBAYEQUE,CHICLAYO,REQUE,2021,8,AG,5
LAMBAYEQUE,CHICLAYO,REQUE,2021,9,PR,11
LAMBAYEQUE,CHICLAYO,REQUE,2021,9,AG,6
LAMBAYEQUE,CHICLAYO,REQUE,2021,9,PCR,4
LAMBAYEQUE,CHICLAYO,REQUE,2021,10,PR,1
LAMBAYEQUE,CHICLAYO,REQUE,2021,10,AG,1
LAMBAYEQUE,CHICLAYO,REQUE,2021,10,PCR,3
LAMBAYEQUE,CHICLAYO,REQUE,2021,11,AG,3
LAMBAYEQUE,CHICLAYO,REQUE,2021,11,PCR,14
LAMBAYEQUE,CHICLAYO,REQUE,2021,12,PCR,59
LAMBAYEQUE,CHICLAYO,REQUE,2021,12,AG,27
LAMBAYEQUE,CHICLAYO,REQUE,2021,12,PR,1
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,4,PCR,1
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,4,PR,27
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,5,PR,187
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,6,PR,23
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,7,PCR,2
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,7,PR,19
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,8,PR,10
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,9,PCR,1
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,9,PR,94
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,10,PCR,3
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,10,PR,88
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,11,PR,10
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,11,PCR,9
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,12,PCR,6
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2020,12,PR,10
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,1,PCR,12
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,1,PR,2
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,2,PCR,26
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,2,PR,4
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,2,AG,1
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,3,PR,5
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,3,AG,18
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,3,PCR,10
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,4,AG,26
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,4,PR,9
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,4,PCR,21
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,5,PR,4
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,5,AG,27
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,5,PCR,2
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,6,PCR,1
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,6,PR,2
LAMBAYEQUE,CHICLAYO,SANTA ROSA,2021,6,AG,8
